keywords,number_of_times_word_appeared,tf,idf,tf_idf
wordisperceived,1,9.64664345041143e-06,0.0,0.0
ulifortheoutputcomponent,1,9.64664345041143e-06,0.0,0.0
learningisoptimalinthis,1,9.64664345041143e-06,0.0,0.0
ideaofthecomputeradjusting,1,9.64664345041143e-06,0.0,0.0
itisalsovery,1,9.64664345041143e-06,0.0,0.0
ubiquitouscomputingeortsinformationbydistributedcognition,1,9.64664345041143e-06,0.0,0.0
speechrecognitionhasnotyetbeenverysuccesful,1,9.64664345041143e-06,0.0,0.0
ateactionisexecuted,1,9.64664345041143e-06,0.0,0.0
manipulatedandthehypothesistested,1,9.64664345041143e-06,0.0,0.0
worldisnotyetavailable,1,9.64664345041143e-06,0.0,0.0
writeanaudiootvideotranscriptioninrealtime,1,9.64664345041143e-06,0.0,0.0
seepg666,1,9.64664345041143e-06,0.0,0.0
adaptivehelpisaspecialcaseofageneralclassofinteractivesystems,1,9.64664345041143e-06,0.0,0.0
groupware48,1,9.64664345041143e-06,0.0,0.0
ramisvolatile,1,9.64664345041143e-06,0.0,0.0
assistthedisabled,1,9.64664345041143e-06,0.0,0.0
threetypesofsystemswherethegenerationandrecordingofideasanddeci,1,9.64664345041143e-06,0.0,0.0
thehigherthesound,1,9.64664345041143e-06,0.0,0.0
orderonasimilarlayoutasfoundontheqwertykeyboards,1,9.64664345041143e-06,0.0,0.0
biasandthereforeitisdiculttocreateametaphorthatisinternationally,1,9.64664345041143e-06,0.0,0.0
sinceitisthefunctionof,1,9.64664345041143e-06,0.0,0.0
tocausedicultiesbecausetheyviolateknowncognitiveprinciples,1,9.64664345041143e-06,0.0,0.0
aheuristicisaguidelineorgeneralprincipleorruleofthumbthatcanguidea,1,9.64664345041143e-06,0.0,0.0
recordingsofspeechcanbea,1,9.64664345041143e-06,0.0,0.0
levelprogrammingsupport,1,9.64664345041143e-06,0.0,0.0
ofdatathatmaybeenteredintoandobtainedfromasystem,1,9.64664345041143e-06,0.0,0.0
chapter6,1,9.64664345041143e-06,0.0,0.0
asentence,1,9.64664345041143e-06,0.0,0.0
ndingthebalanceinthisrelationship,1,9.64664345041143e-06,0.0,0.0
intext,1,9.64664345041143e-06,0.0,0.0
haveinvestigatedthepossibilities,1,9.64664345041143e-06,0.0,0.0
organizeinformationintodatastructures,1,9.64664345041143e-06,0.0,0.0
inthedevelopmentofsoftwareweshouldtakeintoac,1,9.64664345041143e-06,0.0,0.0
andvariousdescendentpositionsareputhforthaspotential,1,9.64664345041143e-06,0.0,0.0
thealignmentofthevirtualand,1,9.64664345041143e-06,0.0,0.0
computertobeusefulintheinterface,1,9.64664345041143e-06,0.0,0.0
memorycapacityandscreensize,1,9.64664345041143e-06,0.0,0.0
tionalpowerintotheenvironmentthatsurroundstheuser,1,9.64664345041143e-06,0.0,0.0
therearetwotypesofjoysticks,1,9.64664345041143e-06,0.0,0.0
cliprovidesameansofexpressinginstructionstothecomputerdirectly,1,9.64664345041143e-06,0.0,0.0
inreality,1,9.64664345041143e-06,0.0,0.0
duetotheabstractcontentsofchapter20,1,9.64664345041143e-06,0.0,0.0
usingourimagination,1,9.64664345041143e-06,0.0,0.0
orientedandgeneric,1,9.64664345041143e-06,0.0,0.0
fullydetailedvr,1,9.64664345041143e-06,0.0,0.0
ofausabilityspecication,1,9.64664345041143e-06,0.0,0.0
thissummaryismeanttobeusedbeside,1,9.64664345041143e-06,0.0,0.0
gratedinthesystem,1,9.64664345041143e-06,0.0,0.0
generaldesignprinciplesandguidelines,1,9.64664345041143e-06,0.0,0.0
selectthebestttingkindofmemoryandaccess,1,9.64664345041143e-06,0.0,0.0
softwareengineering,1,9.64664345041143e-06,0.0,0.0
onasmallscale,1,9.64664345041143e-06,0.0,0.0
likeframesandscripts,1,9.64664345041143e-06,0.0,0.0
morelikeanaturalhuman,1,9.64664345041143e-06,0.0,0.0
visibilityoftheobjectsofinterest,1,9.64664345041143e-06,0.0,0.0
butrepetitionaloneisnotenough,1,9.64664345041143e-06,0.0,0.0
theparticipantisaskedtocommentitandtoanswer,1,9.64664345041143e-06,0.0,0.0
beingeitherwordsorpartofwords,1,9.64664345041143e-06,0.0,0.0
keyboardsandselectionfrompointingdevicestoagreatervarietyofdatatypes,1,9.64664345041143e-06,0.0,0.0
placingthekeysinadierent,1,9.64664345041143e-06,0.0,0.0
bystep,1,9.64664345041143e-06,0.0,0.0
limitedfunctionalitysimulations,1,9.64664345041143e-06,0.0,0.0
problemspacetheory,1,9.64664345041143e-06,0.0,0.0
videorecording,1,9.64664345041143e-06,0.0,0.0
equipmentandtheinterruption,1,9.64664345041143e-06,0.0,0.0
faxmachine,1,9.64664345041143e-06,0.0,0.0
enhancedenvironmentisusingheuristics,1,9.64664345041143e-06,0.0,0.0
areoftenincludedonthenormalmicetheenhancethescrolling,1,9.64664345041143e-06,0.0,0.0
whichahierarchicalprocessorientedstructureisused,1,9.64664345041143e-06,0.0,0.0
performsacertainaction,1,9.64664345041143e-06,0.0,0.0
andwithin,1,9.64664345041143e-06,0.0,0.0
onbutshouldbefullyinte,1,9.64664345041143e-06,0.0,0.0
andopticaldisks,1,9.64664345041143e-06,0.0,0.0
impossible,1,9.64664345041143e-06,0.0,0.0
likeslots,1,9.64664345041143e-06,0.0,0.0
ganges,1,9.64664345041143e-06,0.0,0.0
userandworld,1,9.64664345041143e-06,0.0,0.0
thisallowsustogeneralizeaboutspecic,1,9.64664345041143e-06,0.0,0.0
duringthersttwostages,1,9.64664345041143e-06,0.0,0.0
approachesofprototyping,1,9.64664345041143e-06,0.0,0.0
asharededitorisaneditorfortextorgraphicswhichiscollaborationaware,1,9.64664345041143e-06,0.0,0.0
codingandunittesting,1,9.64664345041143e-06,0.0,0.0
colours,1,9.64664345041143e-06,0.0,0.0
theframeworkusedtoorganizetheinforma,1,9.64664345041143e-06,0.0,0.0
thecheaperand,1,9.64664345041143e-06,0.0,0.0
whennished,1,9.64664345041143e-06,0.0,0.0
thedesignshouldprovideeectivecommunication,1,9.64664345041143e-06,0.0,0.0
mapfromthehorizontalnatureofthedesktoptotheverticalalignmentofthe,1,9.64664345041143e-06,0.0,0.0
thesepromptsareusefulbutassumeknowledgeofthecommand,1,9.64664345041143e-06,0.0,0.0
suggestwhat,1,9.64664345041143e-06,0.0,0.0
secondstepistoselecttheexperimentalmethod,1,9.64664345041143e-06,0.0,0.0
tendedsystem,1,9.64664345041143e-06,0.0,0.0
ingwysiwyg,1,9.64664345041143e-06,0.0,0.0
becausethelargedistances,1,9.64664345041143e-06,0.0,0.0
greenandblue,1,9.64664345041143e-06,0.0,0.0
theeyeisamechanismforreceivinglightandtransformingitintoelectrical,1,9.64664345041143e-06,0.0,0.0
indicatesthevalueforthemeasurementwiththeexistingsys,1,9.64664345041143e-06,0.0,0.0
facegroups,1,9.64664345041143e-06,0.0,0.0
thedomainrelevanttothesystemstate,1,9.64664345041143e-06,0.0,0.0
thetimetakentohitatargetisafunctionof,1,9.64664345041143e-06,0.0,0.0
thatthereisalwaysacertain,1,9.64664345041143e-06,0.0,0.0
therightstyle,1,9.64664345041143e-06,0.0,0.0
andarethereforeverydirect,1,9.64664345041143e-06,0.0,0.0
http,1,9.64664345041143e-06,0.0,0.0
bydierent,1,9.64664345041143e-06,0.0,0.0
secondsofarc,1,9.64664345041143e-06,0.0,0.0
computernetworks,1,9.64664345041143e-06,0.0,0.0
ispresentedwithahelpscreenofmanualpagedescribingit,1,9.64664345041143e-06,0.0,0.0
duetoreceptorsinthejoints,1,9.64664345041143e-06,0.0,0.0
itinthelifecycle,1,9.64664345041143e-06,0.0,0.0
inputandoutputcanreplacereadingandwriting,1,9.64664345041143e-06,0.0,0.0
ittookuntil1962todevelopsketchpad,1,9.64664345041143e-06,0.0,0.0
noactivehumaninterventionis,1,9.64664345041143e-06,0.0,0.0
othersrelyontheusersrecollectionofevents,1,9.64664345041143e-06,0.0,0.0
dyslexia,1,9.64664345041143e-06,0.0,0.0
tentswhenremovedfromthepowersupply,1,9.64664345041143e-06,0.0,0.0
someagentshaveanembodiment,1,9.64664345041143e-06,0.0,0.0
frameshaveslotstoaddattributevalues,1,9.64664345041143e-06,0.0,0.0
bedesignedapartfromtheunderlyingfunctionality,1,9.64664345041143e-06,0.0,0.0
usingoptical,1,9.64664345041143e-06,0.0,0.0
therearedierenttypesoferrors,1,9.64664345041143e-06,0.0,0.0
theuserencountersanerror,1,9.64664345041143e-06,0.0,0.0
janetfinlay,1,9.64664345041143e-06,0.0,0.0
designvsimplementation,1,9.64664345041143e-06,0.0,0.0
besuchthatitcanbereachedandusedbyanyuserregardlessofbody,1,9.64664345041143e-06,0.0,0.0
thereare2maintechniquesusedindisks,1,9.64664345041143e-06,0.0,0.0
analternativetothetraditionalonline,1,9.64664345041143e-06,0.0,0.0
sensorybuers,1,9.64664345041143e-06,0.0,0.0
awaytobring,1,9.64664345041143e-06,0.0,0.0
thisnewertrajectoryiscalledeverydaycomputing,1,9.64664345041143e-06,0.0,0.0
anoldertechnologyforthesamepurposeisthelightpen,1,9.64664345041143e-06,0.0,0.0
softwaretoolsthatmonitoruserbehaviorandoersug,1,9.64664345041143e-06,0.0,0.0
xationduration,1,9.64664345041143e-06,0.0,0.0
allowtheusertoworkthroughthebasicsofanapplica,1,9.64664345041143e-06,0.0,0.0
thisdoesnothavemuchinuenceontheuseofa,1,9.64664345041143e-06,0.0,0.0
knowledgeandlanguageofthe,1,9.64664345041143e-06,0.0,0.0
modelistheproductionsystem,1,9.64664345041143e-06,0.0,0.0
tominimizetheamountoftexttheuserneedstoprocess,1,9.64664345041143e-06,0.0,0.0
introductionofthewwwtomaketheinternetpopularandcurrentlytheweb,1,9.64664345041143e-06,0.0,0.0
indicationsinthevisualcontextaboutanobjectsdistance,1,9.64664345041143e-06,0.0,0.0
dimensionalthumbwheels,1,9.64664345041143e-06,0.0,0.0
theawarenessoftheactionsofotherparticipantsontheartifacttheyworkon,1,9.64664345041143e-06,0.0,0.0
soundwavesaretransmittedtotheliquidusingtheossicles,1,9.64664345041143e-06,0.0,0.0
butheprototypeisdiscarted,1,9.64664345041143e-06,0.0,0.0
gatheringphysicalinformationfromsensors,1,9.64664345041143e-06,0.0,0.0
theminimum,1,9.64664345041143e-06,0.0,0.0
designdecisionorbeusedtocritiqueadecisionthathasalreadybeenmade,1,9.64664345041143e-06,0.0,0.0
whichiscommonlywrittenas,1,9.64664345041143e-06,0.0,0.0
abowd,1,9.64664345041143e-06,0.0,0.0
valuesandformulaeinanyorderandthesystemwillmaintainconsistency,1,9.64664345041143e-06,0.0,0.0
workenvironments,1,9.64664345041143e-06,0.0,0.0
itcancontainanyinformationandcanberesizedor,1,9.64664345041143e-06,0.0,0.0
oncethissystemisrunning,1,9.64664345041143e-06,0.0,0.0
butkeepsitscon,1,9.64664345041143e-06,0.0,0.0
takesorunintendedbehavior,1,9.64664345041143e-06,0.0,0.0
anotherproblemisthatusabilityengi,1,9.64664345041143e-06,0.0,0.0
humansviathecomputerandsotheneedsofthemanymustberepresentedin,1,9.64664345041143e-06,0.0,0.0
highlyintertwined,1,9.64664345041143e-06,0.0,0.0
sincetherearemostlyalternativesforabestdesign,1,9.64664345041143e-06,0.0,0.0
themostcommonprintersnowadaysaredot,1,9.64664345041143e-06,0.0,0.0
palettesaremechanismsformakingthesetofpossiblemodesandtheactive,1,9.64664345041143e-06,0.0,0.0
thevariousactivitiesismoreimportant,1,9.64664345041143e-06,0.0,0.0
butarelimitedintheir,1,9.64664345041143e-06,0.0,0.0
wizzardsandassistants,1,9.64664345041143e-06,0.0,0.0
itisabsolutelyrecom,1,9.64664345041143e-06,0.0,0.0
ithasanunlimitedcapacity,1,9.64664345041143e-06,0.0,0.0
pletedandtheevaluationbeginsbytranslatingthesystemsresponsesintostim,1,9.64664345041143e-06,0.0,0.0
theproofsareratherformaltoo,1,9.64664345041143e-06,0.0,0.0
coveringbothinputandoutput,1,9.64664345041143e-06,0.0,0.0
attentiontosomeimportantinformation,1,9.64664345041143e-06,0.0,0.0
sophisticatedprinterscanacceptapagedescriptionlanguage,1,9.64664345041143e-06,0.0,0.0
matchbetweensystemandrealworld,1,9.64664345041143e-06,0.0,0.0
deductivereasoningderivesthelogicallynecessaryconclu,1,9.64664345041143e-06,0.0,0.0
usinggeneralization,1,9.64664345041143e-06,0.0,0.0
whentheprogramis,1,9.64664345041143e-06,0.0,0.0
intellectual,1,9.64664345041143e-06,0.0,0.0
thepurposeofpdristodesignthenaturaltask,1,9.64664345041143e-06,0.0,0.0
designsmustbeclear,1,9.64664345041143e-06,0.0,0.0
thepresenceofotherpeopleinaworkenvironmentaectstheperformance,1,9.64664345041143e-06,0.0,0.0
incrementalactionattheinterfacewithrapidfeedbackonallactions,1,9.64664345041143e-06,0.0,0.0
artifactcycleofdesignactivity,1,9.64664345041143e-06,0.0,0.0
adisplayrequiresand,1,9.64664345041143e-06,0.0,0.0
pleinightsimulators,1,9.64664345041143e-06,0.0,0.0
cetaincognitiveanddesignmodelsprovideameansofcombiningdesignspec,1,9.64664345041143e-06,0.0,0.0
isamethodforstructuringthecritiqueofasystemusingasetofrelativelysimple,1,9.64664345041143e-06,0.0,0.0
peopleaecteddirectlyorindirectlybyasystem,1,9.64664345041143e-06,0.0,0.0
systemsimultaneously,1,9.64664345041143e-06,0.0,0.0
hearingandtouch,1,9.64664345041143e-06,0.0,0.0
additiontotherequiredtasksitalsosupportstasksthedesignerneverintended,1,9.64664345041143e-06,0.0,0.0
languageforprintingincludesstandard,1,9.64664345041143e-06,0.0,0.0
likecamera,1,9.64664345041143e-06,0.0,0.0
thewayofpresentinginformationonscreendependsonthekindofinformation,1,9.64664345041143e-06,0.0,0.0
ratingonascaleof0,1,9.64664345041143e-06,0.0,0.0
whereappropraite,1,9.64664345041143e-06,0.0,0.0
systemstateandtheexpectationoftheuser,1,9.64664345041143e-06,0.0,0.0
theoneproduct,1,9.64664345041143e-06,0.0,0.0
dependsonthetypeofdataandthequestionswewanttoanswer,1,9.64664345041143e-06,0.0,0.0
lettersareproducespressing,1,9.64664345041143e-06,0.0,0.0
siblethesimilaritymeasures,1,9.64664345041143e-06,0.0,0.0
buttheusermustalwaysbealbletooverridethesystem,1,9.64664345041143e-06,0.0,0.0
inorderofincreasingreso,1,9.64664345041143e-06,0.0,0.0
oftheevaluatorandareeasilyusedincorrectly,1,9.64664345041143e-06,0.0,0.0
totaltimehypothesis,1,9.64664345041143e-06,0.0,0.0
asarematterslikeindexingand,1,9.64664345041143e-06,0.0,0.0
thebenetsofdr,1,9.64664345041143e-06,0.0,0.0
planning,1,9.64664345041143e-06,0.0,0.0
inalphabeticorder,1,9.64664345041143e-06,0.0,0.0
eectoftheactionthesameasthenusersgoalatthatpoint,1,9.64664345041143e-06,0.0,0.0
primitiveformtogivedimensionanddepthtoimages,1,9.64664345041143e-06,0.0,0.0
inwhichfeaturesoftheinterfacecan,1,9.64664345041143e-06,0.0,0.0
visibilityofthesystemstatus,1,9.64664345041143e-06,0.0,0.0
wecanspeedupinteraction,1,9.64664345041143e-06,0.0,0.0
besidesthenormaldesignguidelines,1,9.64664345041143e-06,0.0,0.0
ethnographyandculturalprobes,1,9.64664345041143e-06,0.0,0.0
idealizedmodel,1,9.64664345041143e-06,0.0,0.0
scalars,1,9.64664345041143e-06,0.0,0.0
standarddatabaseaccessisbyspecialkeyeldswithanassociatedindex,1,9.64664345041143e-06,0.0,0.0
anditishardtoensurecompletenessand,1,9.64664345041143e-06,0.0,0.0
areexible,1,9.64664345041143e-06,0.0,0.0
thesystemsdesignneedstottheuserssize,1,9.64664345041143e-06,0.0,0.0
cientsearch,1,9.64664345041143e-06,0.0,0.0
menusandpointers,1,9.64664345041143e-06,0.0,0.0
aswellasthestructureofthehelp,1,9.64664345041143e-06,0.0,0.0
orasasubdialogforaveryspecictask,1,9.64664345041143e-06,0.0,0.0
knownastheformalitygap,1,9.64664345041143e-06,0.0,0.0
systemtobedesignedaremapped,1,9.64664345041143e-06,0.0,0.0
thatdenethehumanexperiencewithcomputing,1,9.64664345041143e-06,0.0,0.0
therightoperators,1,9.64664345041143e-06,0.0,0.0
iconicmemoryforvision,1,9.64664345041143e-06,0.0,0.0
performancecanbeincreasedusing,1,9.64664345041143e-06,0.0,0.0
touchscreensdetectthepositionoftheusersngerorstylusonthescreenitself,1,9.64664345041143e-06,0.0,0.0
outputandinteractions,1,9.64664345041143e-06,0.0,0.0
inatime,1,9.64664345041143e-06,0.0,0.0
notallsystemsaremulti,1,9.64664345041143e-06,0.0,0.0
oerlessusabilitybecausetheycanonlymanipulate,1,9.64664345041143e-06,0.0,0.0
nowintheliquid,1,9.64664345041143e-06,0.0,0.0
powerconsumingmemorytechniquesthatcanhold,1,9.64664345041143e-06,0.0,0.0
interruptionisexpected,1,9.64664345041143e-06,0.0,0.0
usersarerequiredtounderstandhowtheunderlyingsystemfunctionsand,1,9.64664345041143e-06,0.0,0.0
attitudes,1,9.64664345041143e-06,0.0,0.0
iconsarenotself,1,9.64664345041143e-06,0.0,0.0
muscleactivityandbrainactivity,1,9.64664345041143e-06,0.0,0.0
andtransmittedtothebrain,1,9.64664345041143e-06,0.0,0.0
thinkingcanbedividedin,1,9.64664345041143e-06,0.0,0.0
synchronousremotefacilities,1,9.64664345041143e-06,0.0,0.0
agroupofworkersshouldbeabletoworkonthe,1,9.64664345041143e-06,0.0,0.0
eectivecooperativeworking,1,9.64664345041143e-06,0.0,0.0
exceptforthatatoolbarcanalsoholdbuttons,1,9.64664345041143e-06,0.0,0.0
thingsmay,1,9.64664345041143e-06,0.0,0.0
dmisthatthereisnolongeracleardistinctionbetweeninputandoutput,1,9.64664345041143e-06,0.0,0.0
essencepointersarenothingmorethansmallbitmapimageswithahotspot,1,9.64664345041143e-06,0.0,0.0
tutorialistoallowtheusertolearnthesystembyexploringandexperi,1,9.64664345041143e-06,0.0,0.0
inaugmentedrealitysystemselectronicimagesareprojectedovertherealword,1,9.64664345041143e-06,0.0,0.0
therearetwokindsofusablenon,1,9.64664345041143e-06,0.0,0.0
howcommonistheproblem,1,9.64664345041143e-06,0.0,0.0
sionstructureofaclassicationsystem,1,9.64664345041143e-06,0.0,0.0
ifthetotallearningtimeisincreased,1,9.64664345041143e-06,0.0,0.0
jostslawstatesthatif2memorytracesareequallystrong,1,9.64664345041143e-06,0.0,0.0
andthedensityofthepixels,1,9.64664345041143e-06,0.0,0.0
stepisnotgoodfornewusers,1,9.64664345041143e-06,0.0,0.0
constructingamodelofhim,1,9.64664345041143e-06,0.0,0.0
modelofasituationcancauseerrors,1,9.64664345041143e-06,0.0,0.0
todetailedinformationisgath,1,9.64664345041143e-06,0.0,0.0
thatareoftencombined,1,9.64664345041143e-06,0.0,0.0
arethemostimportantsensesinhci,1,9.64664345041143e-06,0.0,0.0
outinanoisyroom,1,9.64664345041143e-06,0.0,0.0
accordingtothesemanticnetworkmodel,1,9.64664345041143e-06,0.0,0.0
privacyandaccessrights,1,9.64664345041143e-06,0.0,0.0
asopposedtothosethatcorrespondtomoreab,1,9.64664345041143e-06,0.0,0.0
perceivingand,1,9.64664345041143e-06,0.0,0.0
possiblemeasurementsarethenumberofxations,1,9.64664345041143e-06,0.0,0.0
displayinghelp,1,9.64664345041143e-06,0.0,0.0
tionalinstrangeenvironments,1,9.64664345041143e-06,0.0,0.0
formationfromsettingsonordertoinspirethedevelopmentofnewdigital,1,9.64664345041143e-06,0.0,0.0
offacts,1,9.64664345041143e-06,0.0,0.0
aidtheuserinaccomplishinggoals,1,9.64664345041143e-06,0.0,0.0
howcananinteractivesystembedevelopedtoensureitsusability,1,9.64664345041143e-06,0.0,0.0
amatrixoflightbeams,1,9.64664345041143e-06,0.0,0.0
theabilitytouseimplicitlysensedcontextfromthe,1,9.64664345041143e-06,0.0,0.0
vrheadsetsarebecominglighterandeasierto,1,9.64664345041143e-06,0.0,0.0
like2digitsofa,1,9.64664345041143e-06,0.0,0.0
qualityinphonemes,1,9.64664345041143e-06,0.0,0.0
tionallyrecognized7bitcode,1,9.64664345041143e-06,0.0,0.0
totheauditorynerves,1,9.64664345041143e-06,0.0,0.0
suresareattributedtothedierentconditions,1,9.64664345041143e-06,0.0,0.0
dierentvoices,1,9.64664345041143e-06,0.0,0.0
designdecisionsmadeatthebeginningoftheprototypingprocessare,1,9.64664345041143e-06,0.0,0.0
orprototypeofthesystem,1,9.64664345041143e-06,0.0,0.0
onlyrespondingto,1,9.64664345041143e-06,0.0,0.0
onlinetutorials,1,9.64664345041143e-06,0.0,0.0
orsoftware,1,9.64664345041143e-06,0.0,0.0
icallytoanexternalstimulusandweinterpretthatinsomewayasaparticular,1,9.64664345041143e-06,0.0,0.0
charactersandbitmapsbyitself,1,9.64664345041143e-06,0.0,0.0
theprecisionrequired,1,9.64664345041143e-06,0.0,0.0
manymorecom,1,9.64664345041143e-06,0.0,0.0
quireminimalattentionandcognitiveeort,1,9.64664345041143e-06,0.0,0.0
andyoualsoneedagoodstartingpoint,1,9.64664345041143e-06,0.0,0.0
thereareseveraltypesoflargedisplays,1,9.64664345041143e-06,0.0,0.0
bothusersmaybelookingatdierent,1,9.64664345041143e-06,0.0,0.0
socialcommunicationandvideointegratedwithanothersharedapplication,1,9.64664345041143e-06,0.0,0.0
thisevokesbothtechnicalandsocial,1,9.64664345041143e-06,0.0,0.0
ahighamountofgenericinformation,1,9.64664345041143e-06,0.0,0.0
resistanceandtextureinuencingourphysicalsenses,1,9.64664345041143e-06,0.0,0.0
amajorbreakthroughwillstilltakesometime,1,9.64664345041143e-06,0.0,0.0
trackingandphysiologicalmeasurement,1,9.64664345041143e-06,0.0,0.0
mostofthemsupportfreehanddrawing,1,9.64664345041143e-06,0.0,0.0
wherethevrworldisprojectedaroundthem,1,9.64664345041143e-06,0.0,0.0
theusergivesinstructionstotheinterfaceanditisthentheresponsibilityof,1,9.64664345041143e-06,0.0,0.0
usingthreemaintheories,1,9.64664345041143e-06,0.0,0.0
theinterfaceshouldalwaysmakeclear,1,9.64664345041143e-06,0.0,0.0
soundsdonotmakethelanguageentirely,1,9.64664345041143e-06,0.0,0.0
useofanalogy,1,9.64664345041143e-06,0.0,0.0
thecomputer7,1,9.64664345041143e-06,0.0,0.0
thereforethevr,1,9.64664345041143e-06,0.0,0.0
sometimesyoucanwritedirectlyonthetouchscreen,1,9.64664345041143e-06,0.0,0.0
theinformationlens,1,9.64664345041143e-06,0.0,0.0
makingcapacitancechangesonagridoverlayingthe,1,9.64664345041143e-06,0.0,0.0
topreventapossibleerror,1,9.64664345041143e-06,0.0,0.0
asimulation,1,9.64664345041143e-06,0.0,0.0
thinkaloudisaformfoobservationwheretheuserisaskedtotalkthrough,1,9.64664345041143e-06,0.0,0.0
